source,property_id,title,compound,area,developer,property_type,bedrooms,bathrooms,size_sqm,finishing,ready_by,min_price,currency,min_down_payment,installment_percentage,installment_type,listing_type,location,latitude,longitude,url,photo_url
nawy,36231,"Apartment, Monark Residence",Monark Residence,Mostakbal City,Royal Development,Apartment,2.0,2.0,140,,2030-03-01,6900000,EGP,0.0,100.0,Cash,buy,Mostakbal City,,,https://www.nawy.com/property/36231-en,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Royal%20Development/monarkresidence/Screenshot_8.png/Screenshot_8.png.png
nawy,34705,"Townhouse, La Verde Casette",La Verde Casette,New Capital City,La Verde Developments,Townhouse,4.0,4.0,284,,2029-04-30,26690000,EGP,2669000.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/34705-townhouse-for-sale-in-la-verde-casette-with-4-bedrooms-in-new-capital-city-by-la-verde-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/536627/284__1_.jpg
nawy,30782,"Apartment, Boardwalk",Boardwalk,New Capital City,Atric Developments,Apartment,3.0,3.0,231,,2028-04-30,11200000,EGP,1120000.0,80.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/30782-apartment-for-sale-with-3-bedroom-in-boardwalk-new-capital-city-by-atric-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Atric%20Developments/boardwalk/ds%202/ds%202.jpg
nawy,27773,"Twinhouse, Dejoya Villas",Dejoya Villas,New Zayed,Taj Misr Developments,Twinhouse,4.0,6.0,275,,2030-04-30,27000000,EGP,1350000.0,90.0,Equal,buy,New Zayed,,,https://www.nawy.com/property/27773-twinhouse-for-sale-in-dejoya-villas-with-3-bedrooms-in-new-capital-city-by-taj-misr-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/366808/Dejoya_Villas_Twin_House_275_BUA_229_Land_-_29_000_000_1__Page_01_Image_0001.jpg
nawy,27055,"Apartment, Dejoya Residence",Dejoya Residence,New Zayed,Taj Misr Developments,Apartment,1.0,1.0,74,,2030-04-30,6125868,EGP,306293.0,90.0,Equal,buy,New Zayed,,,https://www.nawy.com/property/27055-de-joya-residence-apartment,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/154841/Screenshot_2.png
nawy,24216,"Apartment, Suli Golf Residence",Suli Golf Residence,New Capital City,UC Developments,Apartment,4.0,3.0,215,semi_finished,2030-04-30,9026302,EGP,902630.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/24216-suli-golf-residence-new-capital-u-c-developments-apartment-119-for-sale,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/141225/Screenshot_5.png
nawy,30755,"Duplex, Mountain View ICity New Cairo",Mountain View ICity New Cairo,New Cairo,Mountain View,Duplex,3.0,3.0,300,,2025-06-30,15000000,EGP,12000000.0,20.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/30755-duplex-for-sale-in-mountain-view-icity-new-cairo-with-3-bedrooms-in-new-cairo-by-mountain-view,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/unlockedProperties/30755/c08c53e7-f0d0-488a-8253-1047c48a9fee/Screenshot-2026-02-19-151211.png
nawy,121601,"Townhouse, LA VISTA CITY",LA VISTA CITY,New Capital City,STM Developments,Townhouse,3.0,4.0,228,finished,2026-07-31,28611121,EGP,2861112.0,90.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/121601-townhouse-for-sale-in-la-vista-city-with-3-bedrooms,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/STM%20Developments/lavistacity/Screenshot%202026-02-17%20134529/Screenshot%202026-02-17%20134529.png
nawy,121165,"Villa, VILLAGE DE LA CAPITALE-Phase 1",VILLAGE DE LA CAPITALE-Phase 1,New Capital City,Palm Hills Developments,Villa,3.0,4.0,185,,2030-12-31,28575000,EGP,428625.0,99.0,Back Loaded,buy,New Capital City,,,https://www.nawy.com/property/121165-Villa-for-sale-in-VILLAGE DE LA CAPITALE-Phase 1-with-1-bedrooms-in-New Capital City-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/villagedelacapitalephase1/VILLAGE%20DE%20LA%20CAPITALE%200.020./VILLAGE%20DE%20LA%20CAPITALE%200.020..png
nawy,120991,"Villa, V residence",V residence,6th of October City,Dunes Development,Villa,4.0,4.0,188,,2029-11-30,14900000,EGP,0.0,100.0,Cash,buy,6th of October City,,,https://www.nawy.com/property/120991-villa-4-bedrooms-for-sale-in-v-residence-by-dunes-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Dunes%20Development/vresidence/Screenshot%202026-04-20%20160628/Screenshot%202026-04-20%20160628.png
nawy,120526,"Medical, Centrada Rise",Centrada Rise,6th of October City,Centrada Developments,Medical,0.0,0.0,43,,2030-04-14,5800000,EGP,58000.0,99.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/120526-medical-for-sale-in-centrada-rise-by-centrada-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Omar%20Abdalla%20Developments%20OAD/centradarise/WhatsApp%20Image%202026-04-15%20at%201.54.08%20PM/WhatsApp%20Image%202026-04-15%20at%201.54.08%20PM.jpeg
nawy,119435,"Apartment, Shore Residence",Shore Residence,Ras El Hekma,Hyde Park,Apartment,1.0,1.0,62,finished,2030-03-24,8500000,EGP,425000.0,90.0,Equal,buy,Ras El Hekma,,,https://www.nawy.com/property/119435-apartment-typical-apartment-1-bedroom-for-sale-in-shore-residence-by-hyde-park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Hyde%20Park/shoreresidence/Screenshot%202026-03-26%20145754/Screenshot%202026-03-26%20145754.png
nawy,72533,"Duplex, Mountain View Executive Residence Katameya",Mountain View Executive Residence Katameya,New Cairo,Mountain View,Duplex,3.0,3.0,215,,2025-01-04,15000000,EGP,0.0,100.0,Cash,buy,New Cairo,,,https://www.nawy.com/property/72533-duplex-for-sale-in-mountain-view-executive-residence-katameya-with-3-bedrooms-in-new-cairo-by-mountain-view,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/unlockedProperties/72533/46c3a235-4feb-4b53-b3b3-220afb4a8869/1.jpg
nawy,35411,"Villa, El Safwa",El Safwa,6th of October City,Safwa Real Estate,Villa,3.0,4.0,560,furnished,2023-05-13,35000000,EGP,0.0,100.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/35411-villa-for-sale-in-el-safwa-in-october,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/149086/WhatsApp_Image_2023-05-03_at_1.37.09_PM__1_.jpeg
nawy,121363,"Retail, 6ixty Iconic Tower",6ixty Iconic Tower,New Capital City,Al - Borouj Misr Developments Group (ABM),Retail,0.0,0.0,32,,2028-10-31,11568000,EGP,0.0,100.0,Cash,buy,New Capital City,,,https://www.nawy.com/property/121363-retail-for-sale-in-6ixty-iconic-tower,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Al%20-%20Borouj%20Misr%20Developments%20Group%20ABM/6ixtyiconictower/6ixty_tower/6ixty_tower.webp
nawy,119622,"Office, La Fayette Village",La Fayette Village,New Capital City,Home Town Developments,Office,0.0,0.0,38,,,12815000,EGP,1200000.0,91.0,Equal,buy,New Capital City,,,https://www.nawy.com/property/119622-office-for-sale-in-la-fayette-village-in-new-capital-city-by-home-town-developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/unlockedProperties/119622/4ec683f2-9fb6-4503-8820-0633966d1a6e/laFaytte_brochure_Digital_1__Page_16.jpg
nawy,116273,"Apartment, Al Karma Kay-Phase 3",Al Karma Kay-Phase 3,El Sheikh Zayed,AlKarma Developments,Apartment,3.0,3.0,220,finished,2030-02-28,27446000,EGP,1372300.0,90.0,Equal,buy,El Sheikh Zayed,,,https://www.nawy.com/property/116273-Apartment-for-sale-in-Al Karma Kay-Phase 3-with-21-bedrooms-in-El Sheikh Zayed-by-AlKarma Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/AlKarma%20Developments/alkarmakayphase3/Screenshot%202026-02-18%20215343/Screenshot%202026-02-18%20215343.png
nawy,115946,"Retail, Maspero Mall",Maspero Mall,Downtown Cairo,City Edge Developments,Retail,0.0,0.0,108,,2026-04-30,17758000,EGP,887900.0,85.0,Equal,buy,Downtown Cairo,,,https://www.nawy.com/property/115946-Retail-for-sale-in-Maspero Mall-with-10-bedrooms-in-Downtown Cairo-by-City Edge Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/City%20Edge%20Developments/masperomall/Screenshot%202026-01-15%20162606/Screenshot%202026-01-15%20162606.png
nawy,113339,"Administrative, C9",C9,6th of October City,Centrada Developments,Administrative,0.0,0.0,125,,2029-01-01,26640000,EGP,266400.0,99.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/113339-Administrative-for-sale-in-C9-with-47-bedrooms-in-6th of October City-by-Centrada Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Omar%20Abdalla%20Developments%20OAD/c9/page_24_img_7/page_24_img_7.jpeg
nawy,113322,"Medical, Eastmain New Cairo",Eastmain New Cairo,El Lotus,Mobco Group,Medical,0.0,1.0,42,,,10018000,EGP,3500000.0,65.0,Equal,buy,El Lotus,,,https://www.nawy.com/property/113322-clinic-for-sale-in-eastmain-new-cairo-in-el-lotus-by-mobco-group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/unlockedProperties/113322/599da75e-d5c0-485f-9a09-c1a1087b5583/3.jpg
nawy,108065,"Apartment, District 2 - Moon Heights",District 2 - Moon Heights,October Gardens,Palm Hills Developments,Apartment,2.0,2.0,108,finished,2030-06-30,10808722,EGP,1080872.0,65.0,Equal,buy,October Gardens,,,https://www.nawy.com/property/108065-Apartment-for-sale-in-District 2 - Moon Heights-with-21-bedrooms-in-October Gardens-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/district2moonheights/badyaSignature%20Courtyards%201/badyaSignature%20Courtyards%201.jpg
nawy,108057,"Administrative, Palmet",Palmet,6th of October City,Palm Hills Developments,Administrative,0.0,0.0,111,,2029-12-31,24438000,EGP,1221900.0,90.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/108057-Administrative-for-sale-in-Palmet-with-47-bedrooms-in-6th of October City-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/palmet/WhatsApp%20Image%202026-02-10%20at%201.56.00%20PM%201/WhatsApp%20Image%202026-02-10%20at%201.56.00%20PM%201.jpeg
nawy,105256,"Apartment, Skyla",Skyla,6th of October City,IGI Real Estate,Apartment,2.0,2.0,124,semi_finished,2028-04-30,7212000,EGP,432720.0,94.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/105256-Apartment-for-sale-in-Skyla-with-21-bedrooms-in-6th of October City-by-IGI Real Estate,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/IGI%20Real%20Estate/skyla/AH%20PIC%202/AH%20PIC%202.jpg
nawy,104782,"Chalet, Lasirena Bay",Lasirena Bay,Ras Sudr,Lasirena Group,Chalet,2.0,1.0,90,finished,2030-01-01,3325000,EGP,332500.0,90.0,Equal,buy,Ras Sudr,,,https://www.nawy.com/property/104782-Chalet-for-sale-in-Lasirena Bay-with-5-bedrooms-in-Ras Sudr-by-Lasirena Group,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Lasirena%20Group/lasirenabay/Chalet_Screenshot_1/Chalet_Screenshot_1.jpg
nawy,104455,"Apartment, Garden Side",Garden Side,6th of October City,Hyde Park,Apartment,1.0,1.0,71,,2027-03-31,6800000,EGP,0.0,100.0,Cash,buy,6th of October City,,,https://www.nawy.com/property/104455-Apartment-for-sale-in-Garden Side-with-21-bedrooms-in-6th of October City-by-Hyde Park,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Hyde%20Park/gardenside/Screenshot%202025-10-12%20124642/Screenshot%202025-10-12%20124642.png
nawy,102849,"Medical, Eastmed",Eastmed,New Cairo,LMD,Medical,,1.0,93,finished,2027-12-31,13015329,EGP,3000000.0,77.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/102849-clinic-for-sale-in-eastmed,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/559453/1.jpg
nawy,101102,"Townhouse, Ray-Beit Al Bahr",Ray-Beit Al Bahr,Sidi Heneish,Beit Al Bahr,Townhouse,3.0,4.0,185,finished,2030-04-30,37800000,EGP,3780000.0,90.0,Equal,buy,Sidi Heneish,,,https://www.nawy.com/property/101102-townhouse-middle-for-sale-in-ray-beit-al-bahr-with-3-bedrooms-in-sidi-heneish-by-beit-al-bahr,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/548576/Screenshot_2025-10-06_165357.png
nawy,92954,"Chalet, La Vista 7",La Vista 7,Ain Sokhna,La Vista Developments,Chalet,3.0,2.0,156,finished,2022-08-28,23497950,EGP,4899999.0,79.0,Equal,buy,Ain Sokhna,,,https://www.nawy.com/property/92954-chalet-for-sale-in-la-vista-7-ain-el-sokhna,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/133532/WhatsApp_Image_2023-03-02_at_1.16.14_PM.jpeg
nawy,92939,"Villa, El Patio Prime",El Patio Prime,El Shorouk,La Vista Developments,Villa,4.0,3.0,290,,2024-06-24,44310419,EGP,9239999.0,79.0,Equal,buy,El Shorouk,,,https://www.nawy.com/property/92939-villa-for-sale-in-el-patio-prime-el-sherouk,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/281210/Dg89lyQC1VAgRTatyvaSvh71P6ybW2.jpg
nawy,90833,"Twinhouse, Palm Valley",Palm Valley,6th of October City,Palm Hills Developments,Twinhouse,3.0,5.0,390,semi_finished,2024-11-09,43309162,EGP,4999999.0,88.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/90833-twinhouse-for-sale-in-palm-valley,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/457759/IMG-20241107-WA0007__1_.jpg
nawy,90666,"Apartment, The Courtyards",The Courtyards,6th of October City,SODIC,Apartment,3.0,3.0,210,semi_finished,2024-11-07,29137893,EGP,2620000.0,91.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/90666-apartment-for-sale-in-courtyard-sodic,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/340649/5edbf34f-a15b-49be-8f94-51c43dfedac3.jpg
nawy,90606,"Apartment, Zayed Dunes",Zayed Dunes,6th of October City,Al Rabwa Group,Apartment,3.0,2.0,149,finished,2024-07-28,17349280,EGP,1560000.0,91.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/90606-apartment-for-sale-in-zayed-dunes-october,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/292937/z5ECIwlQAVsu5iRuOq8nqVHBoPGe87.jpg
nawy,90577,"Apartment, Beverly Hills",Beverly Hills,6th of October City,SODIC,Apartment,3.0,3.0,203,,2024-10-25,25134213,EGP,2260000.0,91.0,Equal,buy,6th of October City,,,https://www.nawy.com/property/90577-apartment-for-sale-at-beverly-hills,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/333336/IMG-20241020-WA0104.jpg
nawy,90570,"Townhouse, Layan",Layan,New Cairo,Manazel Developments,Townhouse,3.0,5.0,265,semi_finished,2024-08-27,36700400,EGP,3300000.0,91.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/90570-townhouse-for-sale-in-layan,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/457709/medium_IMG-20240827-WA0028.jpg
nawy,89098,"Apartment, Branded Residences - Silversands",Branded Residences - Silversands,Sidi Heneish,Ora Developers,Apartment,2.0,3.0,122,finished,2030-06-30,37850000,EGP,1892500.0,85.0,Equal,buy,Sidi Heneish,,,https://www.nawy.com/property/89098-Apartment-for-sale-in-Branded Residences - Silversands-with-21-bedrooms-in-Sidi Heneish-by-Ora Developers,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Ora%20Developers/brandedresidencessilversands/branded%2077/branded%2077.png
nawy,88523,"Villa, Seazen-Phase 2",Seazen-Phase 2,Al Dabaa,Al Qamzi Developments,Villa,6.0,7.0,255,finished,2029-12-31,61800000,EGP,3090000.0,90.0,Equal,buy,Al Dabaa,,,https://www.nawy.com/property/88523-Villa-for-sale-in-Seazen-Phase 2-with-1-bedrooms-in-Al Dabaa-by-Al Qamzi Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Al%20Qamzi%20Developments/seazenphase2/475_aaaaaaaa/475_aaaaaaaa.png
nawy,85644,"Apartment, Jirian-Phase One",Jirian-Phase One,New Zayed,Palm Hills Developments,Apartment,3.0,4.0,158,finished,2029-06-30,21653000,EGP,1082650.0,95.0,Equal,buy,New Zayed,,,https://www.nawy.com/property/85644-Apartment-for-sale-in-Jirian-Phase One-with-21-bedrooms-in-New Zayed-by-Palm Hills Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Palm%20Hills%20Developments/jirianphaseone/jirian%20apartment/jirian%20apartment.png
nawy,85451,"Duplex, Lake View Boutique ",Lake View Boutique ,New Cairo,Lake View Development,Duplex,3.0,5.0,467,,2025-12-31,29285800,EGP,19000000.0,35.0,Equal,buy,New Cairo,,,https://www.nawy.com/property/85451-duplex-for-sale-in-lake-view-boutique-with-3-bedrooms-in-new-cairo-by-lake-view-development,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/unlockedProperties/85451/efeacdc8-43b3-4496-bb15-2e8d9a1faea9/a2f89ce8-43d5-49d7-9382-60719c55d42e.jpg
nawy,84626,"Apartment, Regent's Square",Regent's Square,New Cairo,Al Dawlia Developments,Apartment,2.0,2.0,117,flexi_finished,2029-06-30,11639133,EGP,0.0,100.0,Cash,buy,New Cairo,,,https://www.nawy.com/property/84626-Apartment-for-sale-in-Regent's Square-with-21-bedrooms-in-New Cairo-by-Al Dawlia Developments,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/inventory/brochure_images/Al%20Dawlia%20Boutique%20Developments/regentssquare/Regents%20Square%206%201/Regents%20Square%206%201.jpg
nawy,83956,"Medical, Thru Dal Developments",Thru Dal Developments,El Sheikh Zayed,DAL Developments,Medical,,,34,,2027-12-31,4312292,EGP,1350000.0,69.0,Equal,buy,El Sheikh Zayed,,,https://www.nawy.com/property/83956-clinic-for-sale-in-thru,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/421086/C1.jpg
nawy,80855,"Retail, Stella Heights",Stella Heights,Sidi Abdel Rahman,Remco Tourism Villages Construction,Retail,0.0,0.0,144,,2026-01-31,11700000,EGP,6500000.0,44.0,Equal,buy,Sidi Abdel Rahman,,,https://www.nawy.com/property/80855-retail-for-sale-in-stella-heights,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/405950/Screenshot_1.png
nawy,80477,"Chalet, Seashell Ras El Hekma",Seashell Ras El Hekma,Ras El Hekma,G Developments,Chalet,1.0,1.0,71,finished,2028-12-31,14300000,EGP,2822000.0,80.0,Equal,buy,Ras El Hekma,,,https://www.nawy.com/property/80477-chalet-for-sale-in-seashell-ras-el-hekma,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/403835/1afI5N5ay1nxvX7ZbB25qLoQQBFuQH.jpg
nawy,78857,"Chalet, Marina 8",Marina 8,North Coast-Sahel ,The New Urban Communities Authority,Chalet,3.0,2.0,151,finished,2026-12-31,10000000,EGP,4418880.0,56.0,Equal,buy,North Coast-Sahel ,,,https://www.nawy.com/property/78857-chalet-for-sale-in-marina-8,https://s3.eu-central-1.amazonaws.com/prod.images.cooingestate.com/admin/property_image/image/395231/m8_apartments_2.png
